"","user","l1","h1","pl1","ph1","au1","l2","h2","pl2","ph2","au2","l3","h3","pl3","ph3","au3","l4","h4","pl4","ph4","au4","l5","h5","pl5","ph5","au5","l6","h6","pl6","ph6","au6","l7","h7","pl7","ph7","au7","l8","h8","pl8","ph8","au8","l9","h9","pl9","ph9","au9","l10","h10","pl10","ph10","au10","l11","h11","pl11","ph11","au11","l12","h12","pl12","ph12","au12","l13","h13","pl13","ph13","au13","l14","h14","pl14","ph14","au14","l15","h15","pl15","ph15","au15","sumLowBefore","sumHighBefore","sumPlBefore","sumPhBefore","activityBefore","activityAfter","activityDiff","group","treatment"
"526","mud_tug",0,0,0,0,12,0,0,0,0,6,0,0,0,0,28,0,0,0,0,29,0,0,0,0,19,0,0,0,0,7,0,0,0,0,17,0,0,0,0,16,0,0,0,0,15,0,0,0,0,15,0,0,0,0,14,0,0,0,0,9,0,0,0,0,11,0,0,0,0,14,1,0,0,0,21,0,0,0,0,118,99,-19,"Rcontrol",0
"527","muffin80r",0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,12,-11,"Rcontrol",0
"528","murdomcsalt",0,0,0,0,7,0,0,0,0,8,0,0,0,0,12,0,0,0,0,10,0,0,0,0,25,0,0,0,0,31,0,0,0,0,48,0,0,0,0,21,0,0,0,0,18,1,0,0,0,29,1,0,0,0,24,0,0,0,0,24,0,0,0,0,24,2,1,0,0,24,0,0,0,0,22,0,0,0,0,141,165,24,"Rcontrol",0
"529","Mustache_Guy",0,0,0,0,12,0,0,0,0,11,0,0,0,0,8,0,0,0,0,7,0,0,0,0,3,0,0,0,0,1,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,49,11,-38,"Rcontrol",0
"530","mustang6933",0,0,0,0,4,0,0,0,0,3,0,0,0,0,9,0,0,0,0,6,0,0,0,0,15,0,0,0,0,1,0,0,0,0,7,0,0,0,0,2,0,0,0,0,79,0,0,0,0,18,0,0,0,0,38,0,0,0,0,2,0,0,0,0,1,0,0,0,0,18,0,0,0,0,1,0,0,0,0,45,157,112,"Rcontrol",0
"531","mustardthoothpaste",0,0,0,0,5,0,0,0,0,3,0,0,0,0,14,0,0,0,0,3,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0,33,7,-26,"Rcontrol",0
"532","MuthaFuckinMeta",0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,11,0,0,0,0,1,0,0,0,0,11,0,0,0,0,3,0,0,0,0,5,0,0,0,0,16,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,39,39,0,"Rcontrol",0
"533","Myalko",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,6,4,"Rcontrol",0
"534","myballsackinyournose",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-3,"Rcontrol",0
"535","Myk_O_Caps",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,18,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,7,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,22,-20,"Rcontrol",0
"536","myk1er",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-1,"Rcontrol",0
"537","Mykul_Wulf",0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,"Rcontrol",0
"538","mynameisgoatsbeard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-4,"Rcontrol",0
"539","MySockHurts",0,0,0,0,6,0,0,0,0,6,0,0,0,0,4,0,0,0,0,1,0,0,0,0,4,0,0,0,0,7,0,0,0,0,2,0,0,0,0,5,0,0,0,0,7,0,0,0,0,3,1,1,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,25,-5,"Rcontrol",0
"540","Mystandisnevermind",0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-3,"Rcontrol",0
"541","N3wFoundGlory",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,"Rcontrol",0
"542","N3wY34rN3wM3",0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,12,4,-8,"Rcontrol",0
"543","NachoMommies",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,18,9,"Rcontrol",0
"544","Nampz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-3,"Rcontrol",0
"545","Nano75020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-4,"Rcontrol",0
"546","NappingDinosaur37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,-2,"Rcontrol",0
"547","NatashaBlack007",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,19,0,0,0,0,3,0,0,0,0,5,0,0,0,0,6,0,0,0,0,3,1,0,0,0,8,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,0,36,29,-7,"Rcontrol",0
"548","natedogsup",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,"Rcontrol",0
"549","nbalegend21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2,"Rcontrol",0
"550","Nblearchangel",0,0,0,0,6,0,0,0,0,11,0,0,0,0,4,0,0,0,0,10,0,0,0,0,15,0,0,0,0,5,0,0,0,0,17,5,2,0,0,12,1,0,0,0,7,0,0,0,0,7,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,19,0,0,0,0,68,43,-25,"Rcontrol",0
"551","neart_roimh_laige",0,0,0,0,15,0,0,0,0,2,0,0,0,0,5,0,0,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,4,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,36,36,0,"Rcontrol",0
"552","NelAraby4",0,0,0,0,4,0,0,0,0,2,0,0,0,0,10,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,0,9,1,0,0,0,28,0,0,0,0,17,0,0,0,0,15,0,0,0,0,26,0,0,0,0,27,115,88,"Rcontrol",0
"553","Newfag271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,-7,"Rcontrol",0
"554","nicmonaco",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,-2,"Rcontrol",0
"555","nika_typworqq435",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-4,"Rcontrol",0
"556","nikobruchev",0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,7,0,0,0,0,6,0,0,0,0,10,0,0,0,0,29,33,4,"Rcontrol",0
"557","ninetimes9",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,"Rcontrol",0
"558","nisoxx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,-8,"Rcontrol",0
"559","No_Ground",0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,0,9,0,0,0,0,13,1,0,0,0,14,0,0,0,0,18,52,34,"Rcontrol",0
"560","NoBraggingRights4You",0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,-8,"Rcontrol",0
"561","NoctustheOwl55",0,0,0,0,54,0,0,0,0,16,0,0,0,0,16,0,0,0,0,16,0,0,0,0,16,0,0,0,0,41,0,0,0,0,24,2,0,0,0,23,1,0,0,0,30,0,0,0,0,5,0,0,0,0,30,1,1,0,0,47,0,0,0,0,29,0,0,0,0,23,1,0,0,0,41,0,0,0,0,183,205,22,"Rcontrol",0
"562","Noirceuil",0,0,0,0,2,0,0,0,0,2,0,0,0,0,6,0,0,0,0,5,0,0,0,0,18,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,13,0,0,0,0,4,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,39,26,-13,"Rcontrol",0
"563","nolulufan",0,0,0,0,4,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,4,-14,"Rcontrol",0
"564","noonie33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-5,"Rcontrol",0
"565","NotBenTenTacion",0,0,0,0,7,0,0,0,0,10,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,-30,"Rcontrol",0
"566","notsoepicidex",0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,10,18,8,"Rcontrol",0
"567","NottingHillNapolean",0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,7,0,"Rcontrol",0
"568","NoxRaijin",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,"Rcontrol",0
"569","ObviouslyaHuman_23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2,"Rcontrol",0
"570","oc_is",0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,12,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,12,0,0,0,0,6,0,0,0,0,4,0,0,0,0,7,0,0,0,0,2,0,0,0,0,8,0,0,0,0,25,39,14,"Rcontrol",0
"571","odduckSG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,"Rcontrol",0
"572","OMREKER",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,23,11,-12,"Rcontrol",0
"573","OneDonkeyPunchMan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,-6,"Rcontrol",0
"574","OopsIShaved",0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,2,0,7,1,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,16,19,3,"Rcontrol",0
"575","OrangeTallion",0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,1,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,27,35,8,"Rcontrol",0
"576","OrgasmInTechnicolor",0,0,0,0,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,14,5,"Rcontrol",0
"577","Orr4264",0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,5,-11,"Rcontrol",0
"578","OrrnDegbes",0,0,0,0,3,0,0,0,0,8,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,-23,"Rcontrol",0
"579","osejosprout",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Rcontrol",0
"580","OtakuVibez",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Rcontrol",0
"581","outlying_",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,2,"Rcontrol",0
"582","over_loadcode",0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,"Rcontrol",0
"583","OZThunder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,"Rcontrol",0
"584","Ozzykamikaze",0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-4,"Rcontrol",0
"585","pagan_girl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,-15,"Rcontrol",0
"586","painchetotam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2,"Rcontrol",0
"587","PainterOfStars",0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,22,5,-17,"Rcontrol",0
"588","PalindromeSix",0,0,0,0,1,0,0,0,0,8,0,0,0,0,14,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,9,0,0,0,0,3,0,0,0,0,26,24,-2,"Rcontrol",0
"589","pandagt77",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-1,"Rcontrol",0
"590","Pantone186",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,2,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,9,15,6,"Rcontrol",0
"591","Panzer_Meyer",0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,14,0,"Rcontrol",0
"592","paracomca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,"Rcontrol",0
"593","parallax32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2,"Rcontrol",0
"594","PartyShiba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,"Rcontrol",0
"595","patg34",0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,13,"Rcontrol",0
"596","Pe4enkas",0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,6,4,-2,"Rcontrol",0
"597","peanutbutterdawg",0,0,0,0,2,0,0,0,0,1,0,0,0,0,6,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,15,0,0,0,0,14,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,14,0,0,0,0,13,49,36,"Rcontrol",0
"598","Pedro_Bargero",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,8,-1,"Rcontrol",0
